id,Interactable Name,NPC Name,Conv Name,Interaction Type,Is Interactable,Print Debug,Skip Req Hide,Skip Req Reveal,Start Visible,Magic Required,Reserved Column1,Reserved Column2,Event Destroy,Event Destroy Group,Event Change,Event Hide,Event Reveal,Event Send,Event Lose Combat,Reserved Column4,Event And1,Event And2,Event And3,Event Or1,Event Or2,Event Or3,Earth Allowed1,Earth Allowed2,Air Allowed1,Air Allowed2,Water Allowed1,Water Allowed2,Fire Allowed1,Fire Allowed2,Void Allowed1,Void Allowed2,Child Parameter1,Child Parameter2,Child Parameter3,Child Parameter4,Child Parameter5,Child Parameter6,Loaded
1049,Ally_wounded7_cue,Ally_wounded7_cue,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Ally_wounded7_cue_destroy,,Ally_wounded7_hide,,Ally_wounded7_cue,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,2,TRUE,FALSE,TRUE,
1050,Ally_wounded8_cue,Ally_wounded8_cue,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Ally_wounded8_cue_destroy,,Ally_wounded8_hide,,Ally_wounded8_cue,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,2,TRUE,FALSE,TRUE,
1051,Ally_wounded9_cue,Ally_wounded9_cue,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Ally_wounded9_cue_destroy,,Ally_wounded9_hide,,Ally_wounded9_cue,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,2,TRUE,FALSE,TRUE,
1052,Ally_wounded10_cue,Ally_wounded10_cue,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Ally_wounded10_cue_destroy,,Ally_wounded10_hide,,Ally_wounded10_cue,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,2,TRUE,FALSE,TRUE,
1053,Ally_wounded11_cue,Ally_wounded11_cue,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Ally_wounded11_cue_destroy,,Ally_wounded11_hide,,Ally_wounded11_cue,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,2,TRUE,FALSE,TRUE,
1054,Ally_wounded12_cue,Ally_wounded12_cue,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Ally_wounded12_cue_destroy,,Ally_wounded12_hide,,Ally_wounded12_cue,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,2,TRUE,FALSE,TRUE,
1055,Ally_wounded13_cue,Ally_wounded13_cue,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Ally_wounded13_cue_destroy,,Ally_wounded13_hide,,Ally_wounded13_cue,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,2,TRUE,FALSE,TRUE,
1056,Ally_wounded14_cue,Ally_wounded14_cue,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Ally_wounded14_cue_destroy,,Ally_wounded14_hide,,Ally_wounded14_cue,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,2,TRUE,FALSE,TRUE,
1057,Scout6,Scout6,,,,,,,FALSE,,,,scout6_hide,,,scout6_hide,act3_sc2_end,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,Scout7,Scout7,,,,,,,FALSE,,,,scout7_hide,,,scout7_hide,scout6_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,Scout8,Scout8,,,,,,,FALSE,,,,,,,scout8_hide,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,sheep_rt1,sheep_rt1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,sheep_rt2,sheep_rt2,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,sheep_rt3,sheep_rt3,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,sheep_rt4,sheep_rt4,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,sheep_rt5,sheep_rt5,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,sheep_rt6,sheep_rt6,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,sheep_rt7,sheep_rt7,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,sheep_rt8,sheep_rt8,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,sheep_rt9,sheep_rt9,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,sheep_rt10,sheep_rt10,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,sheep_rt11,sheep_rt11,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,sheep_rt12,sheep_rt12,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,sheep_rt13,sheep_rt13,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,sheep_rt14,sheep_rt14,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,sheep_rt15,sheep_rt15,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,sheep_rt16,sheep_rt16,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,sheep_rt17,sheep_rt17,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,sheep_rt18,sheep_rt18,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,sheep_rt19,sheep_rt19,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,sheep_rt20,sheep_rt20,,,,,,,TRUE,,,,,,,,pig_houses_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,sheep_rt21,sheep_rt21,,,,,,,FALSE,,,,,,,,bertolt_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,lost_sheep_rt1,lost_sheep_rt1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,lost_sheep_rt2,lost_sheep_rt2,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,lost_sheep_rt3,lost_sheep_rt3,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,lost_sheep_rt4,lost_sheep_rt4,,,,,,,TRUE,,,,bertolt_hide,,,bertolt_hide,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,lost_sheep_pt1,lost_sheep_pt1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,lost_sheep_pt2,lost_sheep_pt2,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,lost_sheep_pt3,lost_sheep_pt3,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,lost_sheep_pt4,lost_sheep_pt4,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,lost_dog_pt1,lost_dog_pt1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,lost_dog_pt2,lost_dog_pt2,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,listen_red1,listen_red1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_red1_hide,listen_red_all_hide,,listen_red1_hide,listen_red1_reveal,listen_red1_start,,,,,,,,,,,,,,,,,,,,,,,,,
1092,listen_red2,listen_red2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_red2_hide,listen_red_all_hide,,listen_red2_hide,listen_red2_reveal,listen_red2_start,,,,,,,,,,,,,,,,,,,,,,,,,
1093,listen_red3,listen_red3,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_red3_hide,listen_red_all_hide,,listen_red3_hide,listen_red2_reveal,listen_red3_start,,,,,,,,,,,,,,,,,,,,,,,,,
1094,listen_red4,listen_red4,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_red4_hide,listen_red_all_hide,,listen_red4_hide,listen_red2_reveal,listen_red4_start,,,,,,,,,,,,,,,,,,,,,,,,,
1095,listen_red5,listen_red5,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_red5_hide,listen_red_all_hide,,listen_red5_hide,listen_red2_reveal,listen_red5_start,,,,,,,,,,,,,,,,,,,,,,,,,
1096,maze_guide_ltA1,maze_guide_ltA1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,maze_guide_ltA2,maze_guide_ltA2,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,maze_guide_ltA2a,maze_guide_ltA2a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,maze_guide_ltA2b,maze_guide_ltA2b,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,maze_guide_ltA2c,maze_guide_ltA2c,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,maze_guide_ltA3,maze_guide_ltA3,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,maze_guide_ltA3a,maze_guide_ltA3a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,maze_guide_ltA4,maze_guide_ltA4,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,maze_guide_ltA5,maze_guide_ltA5,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,maze_guide_ltA5a,maze_guide_ltA5a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,maze_guide_ltA6,maze_guide_ltA6,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,maze_guide_ltA6a,maze_guide_ltA6a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,maze_guide_ltA6b,maze_guide_ltA6b,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,maze_guide_ltA7,maze_guide_ltA7,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,maze_guide_ltA7a,maze_guide_ltA7a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,maze_guide_ltA7b,maze_guide_ltA7b,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,maze_guide_ltA8,maze_guide_ltA8,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,maze_guide_ltA8a,maze_guide_ltA8a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,shrine_offering_ltA,shrine_offering_ltA,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,maze_guide_ltB1,maze_guide_ltB1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,maze_guide_ltB1a,maze_guide_ltB1a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,maze_guide_ltB2,maze_guide_ltB2,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,maze_guide_ltB2a,maze_guide_ltB2a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,maze_guide_ltB3,maze_guide_ltB3,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,maze_guide_ltB4,maze_guide_ltB4,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,maze_guide_ltB4a,maze_guide_ltB4a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,maze_guide_ltB5,maze_guide_ltB5,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,maze_guide_ltB5a,maze_guide_ltB5a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,maze_guide_ltB5b,maze_guide_ltB5b,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,maze_guide_ltB6,maze_guide_ltB6,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,maze_guide_ltB7,maze_guide_ltB7,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,maze_guide_ltB8,maze_guide_ltB8,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,maze_guide_ltB8a,maze_guide_ltB8a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,maze_guide_ltB9,maze_guide_ltB9,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,maze_guide_ltB9a,maze_guide_ltB9a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,maze_guide_ltC1,maze_guide_ltC1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,maze_guide_ltC2,maze_guide_ltC2,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,maze_guide_ltC2a,maze_guide_ltC2a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,maze_guide_ltC2b,maze_guide_ltC2b,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,maze_guide_ltC3,maze_guide_ltC3,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,maze_guide_ltC3a,maze_guide_ltC3a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,maze_guide_ltC4,maze_guide_ltC4,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,maze_guide_ltC5,maze_guide_ltC5,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,maze_guide_ltC5a,maze_guide_ltC5a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,maze_guide_ltC6,maze_guide_ltC6,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,maze_guide_ltC6a,maze_guide_ltC6a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,maze_guide_ltC7,maze_guide_ltC7,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,maze_guide_ltC7a,maze_guide_ltC7a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,maze_guide_ltC8,maze_guide_ltC8,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,maze_guide_ltC8a,maze_guide_ltC8a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,maze_guide_ltC8b,maze_guide_ltC8b,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,maze_guide_ltC8c,maze_guide_ltC8c,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,maze_guide_ltC8d,maze_guide_ltC8d,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,shrine_offering_ltC,shrine_offering_ltC,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,maze_guide_lt6a,maze_guide_lt6a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,maze_guide_lt6b,maze_guide_lt6b,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,maze_guide_lt6b1,maze_guide_lt6b1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,maze_guide_lt6c,maze_guide_lt6c,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,maze_guide_lt6c1,maze_guide_lt6c1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,maze_guide_lt6d,maze_guide_lt6d,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,maze_guide_lt6d1,maze_guide_lt6d1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,maze_guide_lt6e,maze_guide_lt6e,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,maze_guide_lt6e1,maze_guide_lt6e1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,maze_guide_lt6f,maze_guide_lt6f,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,maze_guide_lt6f1,maze_guide_lt6f1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,maze_guide_lt6f2,maze_guide_lt6f2,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,maze_guide_lt6g,maze_guide_lt6g,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,maze_guide_lt6g1,maze_guide_lt6g1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,maze_guide_lt6h,maze_guide_lt6h,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,maze_guide_lt6h1,maze_guide_lt6h1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,maze_guide_lt6h2,maze_guide_lt6h2,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,maze_guide_lt6i,maze_guide_lt6i,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,maze_guide_lt6i1,maze_guide_lt6i1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,maze_guide_lt6j,maze_guide_lt6j,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,maze_guide_lt6j1,maze_guide_lt6j1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,maze_guide_lt6k,maze_guide_lt6k,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,maze_guide_lt6k1,maze_guide_lt6k1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,maze_guide_lt6k2,maze_guide_lt6k2,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,puzzle_lt3a,puzzle_lt3a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,puzzle_lt3b,puzzle_lt3b,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,puzzle_lt3c,puzzle_lt3c,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,puzzle_lt3d,puzzle_lt3d,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,puzzle_lt3e,puzzle_lt3e,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,puzzle_lt3f,puzzle_lt3f,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,puzzle_lt3g,puzzle_lt3g,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,puzzle_lt3h,puzzle_lt3h,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,puzzle_lt3i,puzzle_lt3i,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,puzzle_lt3j,puzzle_lt3j,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,puzzle_lt3k,puzzle_lt3k,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,puzzle_lt3l,puzzle_lt3l,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,puzzle_lt3m,puzzle_lt3m,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,puzzle_lt3n,puzzle_lt3n,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,puzzle_lt3o,puzzle_lt3o,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,puzzle_lt3p,puzzle_lt3p,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,puzzle_lt3q,puzzle_lt3q,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,puzzle_lt3r,puzzle_lt3r,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,puzzle_lt3s,puzzle_lt3s,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,maze_guide_fv7a,maze_guide_fv7a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,maze_guide_fv7b,maze_guide_fv7b,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,maze_guide_fv7c,maze_guide_fv7c,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,maze_guide_fv7d,maze_guide_fv7d,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,maze_guide_fv7e,maze_guide_fv7e,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,maze_guide_fv7f,maze_guide_fv7f,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,maze_guide_fv7g,maze_guide_fv7g,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,maze_guide_fv7h,maze_guide_fv7h,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,maze_guide_fv8a,maze_guide_fv8a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,maze_guide_fv8b,maze_guide_fv8b,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,maze_guide_fv8c,maze_guide_fv8c,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,maze_guide_fv8d,maze_guide_fv8d,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,maze_guide_fv8e,maze_guide_fv8e,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,maze_guide_fv8f,maze_guide_fv8f,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,maze_guide_rn18a,maze_guide_rn18a,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,maze_guide_rn18b,maze_guide_rn18b,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,maze_guide_rn18c,maze_guide_rn18c,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,maze_guide_rn18d,maze_guide_rn18d,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,maze_guide_rn18e,maze_guide_rn18e,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,maze_guide_rn18f,maze_guide_rn18f,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,maze_guide_rn18g,maze_guide_rn18g,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,maze_guide_rn18h,maze_guide_rn18h,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,maze_guide_rn18i,maze_guide_rn18i,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,maze_guide_rn18j,maze_guide_rn18j,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,maze_guide_rn18k,maze_guide_rn18k,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,listen_tunnel,listen_tunnel,,,,,,,FALSE,,,,act3_start,,,act3_start,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,Raider_tunnel1,Raider_tunnel1,,,,,,,FALSE,,,,act3_start,,,act3_start,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
1220,Raider_tunnel2,Raider_tunnel2,,,,,,,FALSE,,,,act3_start,,,act3_start,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
1221,Raider_tunnel3,Raider_tunnel3,,,,,,,FALSE,,,,act3_start,,,act3_start,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
1222,Raider_tunnel4,Raider_tunnel4,,,,,,,FALSE,,,,act3_start,,,act3_start,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
1223,signpost_lt1,signpost_lt1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,signpost_lt2,signpost_lt2,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,signpost_lt3,signpost_lt3,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,signpost_lt4,signpost_lt4,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,signpost_lt5,signpost_lt5,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,signpost_lt6,signpost_lt6,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,signpost_lt7,signpost_lt7,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,signpost_lt8,signpost_lt8,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,signpost_lt9,signpost_lt9,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,signpost_lt10,signpost_lt10,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
